,smiles,descriptors
36,[CH3:1][CH2:2][n:3]1[c:4]2[cH:5][cH:6][cH:7][cH:8][c:9]2[c:10]2[cH:11][c:12]([Br:13])[cH:14][cH:15][c:24]12.Cl[C:16](=[O:17])[c:18]1[cH:19][cH:20][cH:21][cH:22][cH:23]1>>[CH3:1][CH2:2][n:3]1[c:4]2[cH:5][cH:6][cH:7][cH:8][c:9]2[c:10]2[cH:11][c:12]([Br:13])[cH:14][c:15]([C:16](=[O:17])[c:18]3[cH:19][cH:20][cH:21][cH:22][cH:23]3)[c:24]12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
37,[CH3:1][CH2:2][n:3]1[c:4]2[cH:5][cH:6][cH:7][cH:8][c:9]2[c:10]2[cH:11][c:20]([Br:21])[cH:22][cH:23][c:24]12.Cl[C:12](=[O:13])[c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1>>[CH3:1][CH2:2][n:3]1[c:4]2[cH:5][cH:6][cH:7][cH:8][c:9]2[c:10]2[c:11]([C:12](=[O:13])[c:14]3[cH:15][cH:16][cH:17][cH:18][cH:19]3)[c:20]([Br:21])[cH:22][cH:23][c:24]12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
38,[CH3:1][CH2:2][n:3]1[c:4]2[cH:5][cH:6][c:7]([Br:8])[cH:9][c:10]2[c:11]2[cH:12][cH:13][cH:14][cH:15][c:24]12.Cl[C:16](=[O:17])[c:18]1[cH:19][cH:20][cH:21][cH:22][cH:23]1>>[CH3:1][CH2:2][n:3]1[c:4]2[cH:5][cH:6][c:7]([Br:8])[cH:9][c:10]2[c:11]2[cH:12][cH:13][cH:14][c:15]([C:16](=[O:17])[c:18]3[cH:19][cH:20][cH:21][cH:22][cH:23]3)[c:24]12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
39,[CH3:1][CH2:2][n:3]1[c:4]2[cH:5][cH:6][cH:21][cH:9][c:10]2[c:11]2[cH:12][c:7]([Br:8])[cH:22][cH:23][c:24]12.Cl[C:13](=[O:14])[c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1>>[CH3:1][CH2:2][n:3]1[c:4]2[cH:5][cH:6][c:7]([Br:8])[cH:9][c:10]2[c:11]2[c:12]([C:13](=[O:14])[c:15]3[cH:16][cH:17][cH:18][cH:19][cH:20]3)[cH:21][cH:22][cH:23][c:24]12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
40,[CH3:1][CH2:2][n:3]1[c:4]2[cH:5][cH:6][cH:13][cH:9][c:10]2[c:11]2[cH:12][c:7]([Br:8])[cH:22][cH:23][c:24]12.Cl[C:14](=[O:15])[c:16]1[cH:17][cH:18][cH:19][cH:20][cH:21]1>>[CH3:1][CH2:2][n:3]1[c:4]2[cH:5][cH:6][c:7]([Br:8])[cH:9][c:10]2[c:11]2[cH:12][c:13]([C:14](=[O:15])[c:16]3[cH:17][cH:18][cH:19][cH:20][cH:21]3)[cH:22][cH:23][c:24]12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
41,[CH3:1][CH2:2][n:3]1[c:4]2[cH:5][cH:6][c:7]([Br:8])[cH:9][c:10]2[c:11]2[cH:12][cH:13][cH:14][cH:23][c:24]12.Cl[C:15](=[O:16])[c:17]1[cH:18][cH:19][cH:20][cH:21][cH:22]1>>[CH3:1][CH2:2][n:3]1[c:4]2[cH:5][cH:6][c:7]([Br:8])[cH:9][c:10]2[c:11]2[cH:12][cH:13][c:14]([C:15](=[O:16])[c:17]3[cH:18][cH:19][cH:20][cH:21][cH:22]3)[cH:23][c:24]12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
42,[CH3:1][CH2:2][c:3]1[cH:4][c:5]2[cH:6][cH:7][cH:8][cH:9][c:20]2[o:21]1.Cl[C:10](=[O:11])[c:12]1[cH:13][cH:14][c:15]([O:16][CH3:17])[cH:18][cH:19]1>>[CH3:1][CH2:2][c:3]1[cH:4][c:5]2[cH:6][cH:7][cH:8][c:9]([C:10](=[O:11])[c:12]3[cH:13][cH:14][c:15]([O:16][CH3:17])[cH:18][cH:19]3)[c:20]2[o:21]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
43,[CH3:1][CH2:2][c:3]1[cH:4][c:5]2[cH:6][cH:7][cH:8][cH:19][c:20]2[o:21]1.Cl[C:9](=[O:10])[c:11]1[cH:12][cH:13][c:14]([O:15][CH3:16])[cH:17][cH:18]1>>[CH3:1][CH2:2][c:3]1[cH:4][c:5]2[cH:6][cH:7][c:8]([C:9](=[O:10])[c:11]3[cH:12][cH:13][c:14]([O:15][CH3:16])[cH:17][cH:18]3)[cH:19][c:20]2[o:21]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
44,[CH3:1][CH2:2][c:3]1[cH:4][c:5]2[cH:6][cH:17][cH:18][cH:19][c:20]2[o:21]1.Cl[C:7](=[O:8])[c:9]1[cH:10][cH:11][c:12]([O:13][CH3:14])[cH:15][cH:16]1>>[CH3:1][CH2:2][c:3]1[cH:4][c:5]2[c:6]([C:7](=[O:8])[c:9]3[cH:10][cH:11][c:12]([O:13][CH3:14])[cH:15][cH:16]3)[cH:17][cH:18][cH:19][c:20]2[o:21]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
45,[CH3:1][CH2:2][c:3]1[cH:4][c:5]2[cH:6][cH:7][cH:18][cH:19][c:20]2[o:21]1.Cl[C:8](=[O:9])[c:10]1[cH:11][cH:12][c:13]([O:14][CH3:15])[cH:16][cH:17]1>>[CH3:1][CH2:2][c:3]1[cH:4][c:5]2[cH:6][c:7]([C:8](=[O:9])[c:10]3[cH:11][cH:12][c:13]([O:14][CH3:15])[cH:16][cH:17]3)[cH:18][cH:19][c:20]2[o:21]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
46,[CH3:1][CH2:2][c:3]1[o:4][c:5]2[cH:6][cH:7][cH:8][cH:9][c:10]2[cH:11]1.Cl[C:12](=[O:13])[c:14]1[cH:15][cH:16][c:17]([O:18][CH3:19])[cH:20][cH:21]1>>[CH3:1][CH2:2][c:3]1[o:4][c:5]2[cH:6][cH:7][cH:8][cH:9][c:10]2[c:11]1[C:12](=[O:13])[c:14]1[cH:15][cH:16][c:17]([O:18][CH3:19])[cH:20][cH:21]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
47,Cl[C:2]([CH3:1])=[O:3].[cH:4]1[cH:5][cH:6][c:7]2[c:8]([cH:9]1)[o:10][c:11]1[cH:12][cH:13][cH:14][cH:15][c:16]21>>[CH3:1][C:2](=[O:3])[c:4]1[cH:5][cH:6][c:7]2[c:8]([cH:9]1)[o:10][c:11]1[cH:12][cH:13][cH:14][cH:15][c:16]21,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
48,Cl[C:2]([CH3:1])=[O:3].[cH:4]1[cH:5][cH:6][cH:7][c:8]2[o:9][c:10]3[cH:11][cH:12][cH:13][cH:14][c:15]3[c:16]12>>[CH3:1][C:2](=[O:3])[c:4]1[cH:5][cH:6][cH:7][c:8]2[o:9][c:10]3[cH:11][cH:12][cH:13][cH:14][c:15]3[c:16]12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
49,Cl[C:2]([CH3:1])=[O:3].[cH:4]1[cH:5][cH:6][c:7]2[o:8][c:9]3[cH:10][cH:11][cH:12][cH:13][c:14]3[c:15]2[cH:16]1>>[CH3:1][C:2](=[O:3])[c:4]1[cH:5][cH:6][c:7]2[o:8][c:9]3[cH:10][cH:11][cH:12][cH:13][c:14]3[c:15]2[cH:16]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
50,Cl[C:2]([CH3:1])=[O:3].[cH:4]1[cH:5][cH:6][cH:7][c:8]2[c:9]1[o:10][c:11]1[cH:12][cH:13][cH:14][cH:15][c:16]21>>[CH3:1][C:2](=[O:3])[c:4]1[cH:5][cH:6][cH:7][c:8]2[c:9]1[o:10][c:11]1[cH:12][cH:13][cH:14][cH:15][c:16]21,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
51,Cl[C:3]([CH2:2][CH3:1])=[O:4].[cH:5]1[cH:6][cH:7][c:8]([O:9][CH3:10])[c:11]([O:12][CH3:13])[cH:14]1>>[CH3:1][CH2:2][C:3](=[O:4])[c:5]1[cH:6][cH:7][c:8]([O:9][CH3:10])[c:11]([O:12][CH3:13])[cH:14]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
52,Cl[C:3]([CH2:2][CH3:1])=[O:4].[cH:5]1[cH:6][cH:7][cH:8][c:9]([O:10][CH3:11])[c:12]1[O:13][CH3:14]>>[CH3:1][CH2:2][C:3](=[O:4])[c:5]1[cH:6][cH:7][cH:8][c:9]([O:10][CH3:11])[c:12]1[O:13][CH3:14],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
53,Cl[C:3]([CH2:2][CH3:1])=[O:4].[cH:5]1[cH:6][cH:7][cH:8][cH:9][c:10]1-[c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1>>[CH3:1][CH2:2][C:3](=[O:4])[c:5]1[cH:6][cH:7][cH:8][cH:9][c:10]1-[c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
54,Cl[C:3]([CH2:2][CH3:1])=[O:4].[cH:5]1[cH:6][cH:7][c:8](-[c:9]2[cH:10][cH:11][cH:12][cH:13][cH:14]2)[cH:15][cH:16]1>>[CH3:1][CH2:2][C:3](=[O:4])[c:5]1[cH:6][cH:7][c:8](-[c:9]2[cH:10][cH:11][cH:12][cH:13][cH:14]2)[cH:15][cH:16]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
55,Cl[C:3]([CH2:2][CH3:1])=[O:4].[cH:5]1[cH:6][cH:7][cH:8][c:9](-[c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)[cH:16]1>>[CH3:1][CH2:2][C:3](=[O:4])[c:5]1[cH:6][cH:7][cH:8][c:9](-[c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)[cH:16]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
56,Cl[C:3]([CH2:2][CH3:1])=[O:4].[cH:5]1[cH:6][cH:7][cH:8][c:9]([Cl:10])[cH:11]1>>[CH3:1][CH2:2][C:3](=[O:4])[c:5]1[cH:6][cH:7][cH:8][c:9]([Cl:10])[cH:11]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
57,Cl[C:3]([CH2:2][CH3:1])=[O:4].[cH:5]1[cH:6][cH:7][cH:8][cH:9][c:10]1[Cl:11]>>[CH3:1][CH2:2][C:3](=[O:4])[c:5]1[cH:6][cH:7][cH:8][cH:9][c:10]1[Cl:11],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
58,Cl[C:3]([CH2:2][CH3:1])=[O:4].[cH:5]1[cH:6][cH:7][c:8]([Cl:9])[cH:10][cH:11]1>>[CH3:1][CH2:2][C:3](=[O:4])[c:5]1[cH:6][cH:7][c:8]([Cl:9])[cH:10][cH:11]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
59,Cl[C:2](=[O:1])[c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1.[cH:9]1[cH:10][c:11]2[cH:12][cH:13][c:14]3[cH:15][cH:16][cH:17][c:18]4[cH:19][cH:20][c:21]([cH:22]1)[c:23]2[c:24]34>>[O:1]=[C:2]([c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1)[c:9]1[cH:10][c:11]2[cH:12][cH:13][c:14]3[cH:15][cH:16][cH:17][c:18]4[cH:19][cH:20][c:21]([cH:22]1)[c:23]2[c:24]34,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
60,Cl[C:2](=[O:1])[c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1.[cH:9]1[cH:10][c:11]2[cH:12][cH:13][cH:14][c:15]3[cH:16][cH:17][c:18]4[cH:19][cH:20][cH:21][c:22]1[c:23]4[c:24]23>>[O:1]=[C:2]([c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1)[c:9]1[cH:10][c:11]2[cH:12][cH:13][cH:14][c:15]3[cH:16][cH:17][c:18]4[cH:19][cH:20][cH:21][c:22]1[c:23]4[c:24]23,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
61,Cl[C:2](=[O:1])[c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1.[cH:9]1[cH:21][cH:20][c:12]2[cH:13][cH:14][c:15]3[cH:16][cH:17][cH:18][c:19]4[cH:11][cH:10][c:22]1[c:23]2[c:24]34>>[O:1]=[C:2]([c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1)[c:9]1[cH:10][cH:11][c:12]2[cH:13][cH:14][c:15]3[cH:16][cH:17][cH:18][c:19]4[cH:20][cH:21][c:22]1[c:23]2[c:24]34,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
62,[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][cH:15][c:16]1[Br:17].Cl[C:7](=[O:8])[c:9]1[cH:10][cH:11][cH:12][cH:13][cH:14]1>>[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]([C:7](=[O:8])[c:9]2[cH:10][cH:11][cH:12][cH:13][cH:14]2)[cH:15][c:16]1[Br:17],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
63,[CH3:1][O:2][c:3]1[c:4]([Br:5])[cH:6][cH:7][cH:8][cH:9]1.Cl[C:10](=[O:11])[c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1>>[CH3:1][O:2][c:3]1[c:4]([Br:5])[cH:6][cH:7][cH:8][c:9]1[C:10](=[O:11])[c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
64,[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][cH:7][c:16]1[Br:17].Cl[C:8](=[O:9])[c:10]1[cH:11][cH:12][cH:13][cH:14][cH:15]1>>[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][c:7]([C:8](=[O:9])[c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)[c:16]1[Br:17],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
65,[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:14][cH:15][c:16]1[Br:17].Cl[C:6](=[O:7])[c:8]1[cH:9][cH:10][cH:11][cH:12][cH:13]1>>[CH3:1][O:2][c:3]1[cH:4][c:5]([C:6](=[O:7])[c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)[cH:14][cH:15][c:16]1[Br:17],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
66,Cl[C:5]([CH2:4][CH2:3][CH2:2][CH3:1])=[O:6].[cH:7]1[cH:8][cH:9][c:10](-[c:11]2[cH:12][cH:13][cH:14][cH:15][cH:16]2)[cH:17][cH:18]1>>[CH3:1][CH2:2][CH2:3][CH2:4][C:5](=[O:6])[c:7]1[cH:8][cH:9][c:10](-[c:11]2[cH:12][cH:13][cH:14][cH:15][cH:16]2)[cH:17][cH:18]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
67,Cl[C:5]([CH2:4][CH2:3][CH2:2][CH3:1])=[O:6].[cH:7]1[cH:8][cH:9][cH:10][cH:11][c:12]1-[c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1>>[CH3:1][CH2:2][CH2:3][CH2:4][C:5](=[O:6])[c:7]1[cH:8][cH:9][cH:10][cH:11][c:12]1-[c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
68,Cl[C:5]([CH2:4][CH2:3][CH2:2][CH3:1])=[O:6].[cH:7]1[cH:8][cH:9][cH:10][c:11](-[c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[cH:18]1>>[CH3:1][CH2:2][CH2:3][CH2:4][C:5](=[O:6])[c:7]1[cH:8][cH:9][cH:10][c:11](-[c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[cH:18]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
69,Cl[C:5]([CH2:4][CH2:3][CH2:2][CH3:1])=[O:6].[cH:7]1[cH:8][cH:9][cH:10][cH:11][c:12]1[O:13][CH3:14]>>[CH3:1][CH2:2][CH2:3][CH2:4][C:5](=[O:6])[c:7]1[cH:8][cH:9][cH:10][cH:11][c:12]1[O:13][CH3:14],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
70,Cl[C:5]([CH2:4][CH2:3][CH2:2][CH3:1])=[O:6].[cH:7]1[cH:8][cH:9][cH:10][c:11]([O:12][CH3:13])[cH:14]1>>[CH3:1][CH2:2][CH2:3][CH2:4][C:5](=[O:6])[c:7]1[cH:8][cH:9][cH:10][c:11]([O:12][CH3:13])[cH:14]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
71,Cl[C:5]([CH2:4][CH2:3][CH2:2][CH3:1])=[O:6].[cH:7]1[cH:8][cH:9][c:10]([O:11][CH3:12])[cH:13][cH:14]1>>[CH3:1][CH2:2][CH2:3][CH2:4][C:5](=[O:6])[c:7]1[cH:8][cH:9][c:10]([O:11][CH3:12])[cH:13][cH:14]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
72,Cl[C:2]([CH3:1])=[O:3].[cH:4]1[cH:5][cH:6][c:7]2[c:8]([CH3:9])[cH:10][cH:11][cH:12][c:13]2[cH:14]1>>[CH3:1][C:2](=[O:3])[c:4]1[cH:5][cH:6][c:7]2[c:8]([CH3:9])[cH:10][cH:11][cH:12][c:13]2[cH:14]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
73,Cl[C:2]([CH3:1])=[O:3].[cH:4]1[cH:5][c:6]([CH3:7])[c:8]2[cH:9][cH:10][cH:11][cH:12][c:13]2[cH:14]1>>[CH3:1][C:2](=[O:3])[c:4]1[cH:5][c:6]([CH3:7])[c:8]2[cH:9][cH:10][cH:11][cH:12][c:13]2[cH:14]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
74,Cl[C:2]([CH3:1])=[O:3].[cH:4]1[cH:5][cH:6][cH:7][c:8]2[cH:9][cH:10][cH:11][c:12]([CH3:13])[c:14]12>>[CH3:1][C:2](=[O:3])[c:4]1[cH:5][cH:6][cH:7][c:8]2[cH:9][cH:10][cH:11][c:12]([CH3:13])[c:14]12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
75,Cl[C:2]([CH3:1])=[O:3].[cH:4]1[cH:5][cH:6][c:7]2[cH:8][cH:9][cH:10][c:11]([CH3:12])[c:13]2[cH:14]1>>[CH3:1][C:2](=[O:3])[c:4]1[cH:5][cH:6][c:7]2[cH:8][cH:9][cH:10][c:11]([CH3:12])[c:13]2[cH:14]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
76,Cl[C:2]([CH3:1])=[O:3].[cH:4]1[cH:5][cH:6][c:7]([CH3:8])[c:9]2[cH:10][cH:11][cH:12][cH:13][c:14]12>>[CH3:1][C:2](=[O:3])[c:4]1[cH:5][cH:6][c:7]([CH3:8])[c:9]2[cH:10][cH:11][cH:12][cH:13][c:14]12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
77,Cl[C:2]([CH3:1])=[O:3].[cH:4]1[cH:5][cH:6][c:7]2[cH:8][cH:9][cH:10][cH:11][c:12]2[c:13]1[CH3:14]>>[CH3:1][C:2](=[O:3])[c:4]1[cH:5][cH:6][c:7]2[cH:8][cH:9][cH:10][cH:11][c:12]2[c:13]1[CH3:14],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
78,Cl[C:2]([CH3:1])=[O:3].[cH:4]1[cH:5][cH:6][cH:7][c:8]2[c:9]([CH3:10])[cH:11][cH:12][cH:13][c:14]12>>[CH3:1][C:2](=[O:3])[c:4]1[cH:5][cH:6][cH:7][c:8]2[c:9]([CH3:10])[cH:11][cH:12][cH:13][c:14]12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
79,[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][cH:7][cH:17]1.Cl[C:8](=[O:9])[c:10]1[cH:11][cH:12][c:13]([Br:14])[cH:15][cH:16]1>>[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][c:7]([C:8](=[O:9])[c:10]2[cH:11][cH:12][c:13]([Br:14])[cH:15][cH:16]2)[cH:17]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
80,[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][cH:16][cH:17]1.Cl[C:7](=[O:8])[c:9]1[cH:10][cH:11][c:12]([Br:13])[cH:14][cH:15]1>>[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]([C:7](=[O:8])[c:9]2[cH:10][cH:11][c:12]([Br:13])[cH:14][cH:15]2)[cH:16][cH:17]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
81,[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1.Cl[C:9](=[O:10])[c:11]1[cH:12][cH:13][c:14]([Br:15])[cH:16][cH:17]1>>[CH3:1][O:2][c:3]1[cH:4][cH:5][cH:6][cH:7][c:8]1[C:9](=[O:10])[c:11]1[cH:12][cH:13][c:14]([Br:15])[cH:16][cH:17]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
