,smiles,descriptors
605,[CH3:1][C:2](=[O:3])[O:4][CH:5]=[CH:6][CH:7]=[CH2:8].[C:9]1([CH3:10])=[CH:18][C:16](=[O:17])[CH:15]=[C:13]([CH3:14])[C:11]1=[O:12]>>[CH3:1][C:2](=[O:3])[O:4][CH:5]1[CH:6]=[CH:7][CH2:8][C:9]2([CH3:10])[C:11](=[O:12])[C:13]([CH3:14])=[CH:15][C:16](=[O:17])[CH:18]12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
606,[CH3:1][C:2](=[O:3])[O:4][CH:5]=[CH:6][CH:7]=[CH2:8].[CH:9]1=[C:17]([CH3:18])[C:15](=[O:16])[C:13]([CH3:14])=[CH:12][C:10]1=[O:11]>>[CH3:1][C:2](=[O:3])[O:4][CH:5]1[CH:6]=[CH:7][CH2:8][CH:9]2[C:10](=[O:11])[CH:12]=[C:13]([CH3:14])[C:15](=[O:16])[C:17]12[CH3:18],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
607,[CH:16]1=[CH:17][CH:18]=[CH:19][CH2:20]1.[CH3:1][O:2][C:3]1([O:4][CH3:5])[CH:6]=[CH:7][C:8](=[O:9])[CH:10]=[C:11]1[C:12]#[C:13][CH:14]=[CH2:15]>>[CH3:1][O:2][C:3]1([O:4][CH3:5])[CH:6]=[CH:7][C:8](=[O:9])[CH:10]=[C:11]1[C:12]#[C:13][CH:14]1[CH2:15][CH:16]2[CH:17]=[CH:18][CH:19]1[CH2:20]2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
608,[CH:10]1=[CH:11][CH:12]=[CH:13][CH2:14]1.[CH2:1]=[CH:2][C:3]#[C:4][C:5]1=[CH:6][C:7](=[O:8])[CH:9]=[CH:15][C:16]1([O:17][CH3:18])[O:19][CH3:20]>>[CH2:1]=[CH:2][C:3]#[C:4][C:5]1=[CH:6][C:7](=[O:8])[CH:9]2[CH:10]3[CH:11]=[CH:12][CH:13]([CH2:14]3)[CH:15]2[C:16]1([O:17][CH3:18])[O:19][CH3:20],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
609,[CH:6]1=[CH:7][CH:8]=[CH:9][CH2:10]1.[CH2:1]=[CH:2][C:3]#[C:4][C:5]1=[CH:11][C:12](=[O:13])[CH:14]=[CH:15][C:16]1([O:17][CH3:18])[O:19][CH3:20]>>[CH2:1]=[CH:2][C:3]#[C:4][C:5]12[CH:6]3[CH:7]=[CH:8][CH:9]([CH2:10]3)[CH:11]1[C:12](=[O:13])[CH:14]=[CH:15][C:16]2([O:17][CH3:18])[O:19][CH3:20],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
610,[CH:17]1=[CH:21][CH2:20][CH:19]=[CH:18]1.[CH3:1][O:2][C:3]1([O:4][CH3:5])[CH:6]=[CH:7][C:8](=[O:9])[CH:10]=[C:11]1[C:12]#[C:13][C:14]([CH3:15])=[CH2:16]>>[CH3:1][O:2][C:3]1([O:4][CH3:5])[CH:6]=[CH:7][C:8](=[O:9])[CH:10]=[C:11]1[C:12]#[C:13][C:14]1([CH3:15])[CH2:16][CH:17]2[CH:18]=[CH:19][CH:20]1[CH2:21]2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
611,[CH:7]1=[CH:8][CH:9]=[CH:10][CH2:11]1.[CH2:1]=[C:2]([CH3:3])[C:4]#[C:5][C:6]1=[CH:12][C:13](=[O:14])[CH:15]=[CH:16][C:17]1([O:18][CH3:19])[O:20][CH3:21]>>[CH2:1]=[C:2]([CH3:3])[C:4]#[C:5][C:6]12[CH:7]3[CH:8]=[CH:9][CH:10]([CH2:11]3)[CH:12]1[C:13](=[O:14])[CH:15]=[CH:16][C:17]2([O:18][CH3:19])[O:20][CH3:21],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
612,[CH:11]1=[CH:12][CH:13]=[CH:14][CH2:15]1.[CH2:1]=[C:2]([CH3:3])[C:4]#[C:5][C:6]1=[CH:7][C:8](=[O:9])[CH:10]=[CH:16][C:17]1([O:18][CH3:19])[O:20][CH3:21]>>[CH2:1]=[C:2]([CH3:3])[C:4]#[C:5][C:6]1=[CH:7][C:8](=[O:9])[CH:10]2[CH:11]3[CH:12]=[CH:13][CH:14]([CH2:15]3)[CH:16]2[C:17]1([O:18][CH3:19])[O:20][CH3:21],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
613,[CH2:21]=[CH:22][C:23]1=[CH:33][CH2:32][CH:26]([c:27]2[cH:28][cH:29][o:30][cH:31]2)[O:25][CH2:24]1.[CH3:1][O:2][C:3]1=[CH:20][C:18](=[O:19])[C:16]([CH3:17])=[C:6]([S:7](=[O:8])[c:9]2[cH:10][cH:11][c:12]([CH3:13])[cH:14][cH:15]2)[C:4]1=[O:5]>>[CH3:1][O:2][C:3]12[C:4](=[O:5])[C:6]([S:7](=[O:8])[c:9]3[cH:10][cH:11][c:12]([CH3:13])[cH:14][cH:15]3)=[C:16]([CH3:17])[C:18](=[O:19])[CH:20]1[CH2:21][CH:22]=[C:23]1[CH2:24][O:25][CH:26]([c:27]3[cH:28][cH:29][o:30][cH:31]3)[CH2:32][CH:33]21,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
614,[CH:9]([C:19]1=[CH:20][CH2:10][CH:11]([c:12]2[cH:13][cH:14][o:15][cH:16]2)[O:17][CH2:18]1)=[CH2:21].[CH3:1][O:2][C:3]1=[CH:4][C:5](=[O:6])[C:7]([CH3:8])=[C:22]([S:23](=[O:24])[c:25]2[cH:26][cH:27][c:28]([CH3:29])[cH:30][cH:31]2)[C:32]1=[O:33]>>[CH3:1][O:2][C:3]1=[CH:4][C:5](=[O:6])[C:7]2([CH3:8])[CH:9]3[CH2:10][CH:11]([c:12]4[cH:13][cH:14][o:15][cH:16]4)[O:17][CH2:18][C:19]3=[CH:20][CH2:21][C:22]2([S:23](=[O:24])[c:25]2[cH:26][cH:27][c:28]([CH3:29])[cH:30][cH:31]2)[C:32]1=[O:33],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
615,[CH2:4]=[CH:5][C:6]1=[CH:16][CH2:15][CH:9]([c:10]2[cH:11][cH:12][o:13][cH:14]2)[O:8][CH2:7]1.[CH3:1][O:2][C:3]1=[CH:17][C:18](=[O:19])[C:20]([CH3:21])=[C:22]([S:23](=[O:24])[c:25]2[cH:26][cH:27][c:28]([CH3:29])[cH:30][cH:31]2)[C:32]1=[O:33]>>[CH3:1][O:2][C:3]12[CH2:4][CH:5]=[C:6]3[CH2:7][O:8][CH:9]([c:10]4[cH:11][cH:12][o:13][cH:14]4)[CH2:15][CH:16]3[CH:17]1[C:18](=[O:19])[C:20]([CH3:21])=[C:22]([S:23](=[O:24])[c:25]1[cH:26][cH:27][c:28]([CH3:29])[cH:30][cH:31]1)[C:32]2=[O:33],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
616,[CH2:9]=[CH:10][C:11]1=[CH:21][CH2:20][CH:14]([c:15]2[cH:16][cH:17][o:18][cH:19]2)[O:13][CH2:12]1.[CH3:1][O:2][C:3]1=[CH:4][C:5](=[O:6])[C:7]([CH3:8])=[C:22]([S:23](=[O:24])[c:25]2[cH:26][cH:27][c:28]([CH3:29])[cH:30][cH:31]2)[C:32]1=[O:33]>>[CH3:1][O:2][C:3]1=[CH:4][C:5](=[O:6])[C:7]2([CH3:8])[CH2:9][CH:10]=[C:11]3[CH2:12][O:13][CH:14]([c:15]4[cH:16][cH:17][o:18][cH:19]4)[CH2:20][CH:21]3[C:22]2([S:23](=[O:24])[c:25]2[cH:26][cH:27][c:28]([CH3:29])[cH:30][cH:31]2)[C:32]1=[O:33],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
617,[CH:9]1=[C:14]([CH:15]=[CH2:16])[CH2:13][CH2:12][CH2:11][CH2:10]1.[CH3:1][O:2][C:3]1=[CH:4][C:5](=[O:6])[C:7]([CH3:8])=[C:17]([S:18](=[O:19])[c:20]2[cH:21][cH:22][c:23]([CH3:24])[cH:25][cH:26]2)[C:27]1=[O:28]>>[CH3:1][O:2][C:3]1=[CH:4][C:5](=[O:6])[C:7]2([CH3:8])[CH:9]3[CH2:10][CH2:11][CH2:12][CH2:13][C:14]3=[CH:15][CH2:16][C:17]2([S:18](=[O:19])[c:20]2[cH:21][cH:22][c:23]([CH3:24])[cH:25][cH:26]2)[C:27]1=[O:28],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
618,[CH2:21]=[CH:22][C:23]1=[CH:24][CH2:25][CH2:26][CH2:27][CH2:28]1.[CH3:1][O:2][C:3]1=[CH:20][C:18](=[O:19])[C:16]([CH3:17])=[C:6]([S:7](=[O:8])[c:9]2[cH:10][cH:11][c:12]([CH3:13])[cH:14][cH:15]2)[C:4]1=[O:5]>>[CH3:1][O:2][C:3]12[C:4](=[O:5])[C:6]([S:7](=[O:8])[c:9]3[cH:10][cH:11][c:12]([CH3:13])[cH:14][cH:15]3)=[C:16]([CH3:17])[C:18](=[O:19])[CH:20]1[CH2:21][CH:22]=[C:23]1[CH2:24][CH2:25][CH2:26][CH2:27][CH:28]21,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
619,[CH2:9]=[CH:10][C:11]1=[CH:16][CH2:15][CH2:14][CH2:13][CH2:12]1.[CH3:1][O:2][C:3]1=[CH:4][C:5](=[O:6])[C:7]([CH3:8])=[C:17]([S:18](=[O:19])[c:20]2[cH:21][cH:22][c:23]([CH3:24])[cH:25][cH:26]2)[C:27]1=[O:28]>>[CH3:1][O:2][C:3]1=[CH:4][C:5](=[O:6])[C:7]2([CH3:8])[CH2:9][CH:10]=[C:11]3[CH2:12][CH2:13][CH2:14][CH2:15][CH:16]3[C:17]2([S:18](=[O:19])[c:20]2[cH:21][cH:22][c:23]([CH3:24])[cH:25][cH:26]2)[C:27]1=[O:28],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
620,[CH2:4]=[CH:5][C:11]1=[CH:6][CH2:7][CH2:8][CH2:9][CH2:10]1.[CH3:1][O:2][C:3]1=[CH:12][C:13](=[O:14])[C:15]([CH3:16])=[C:17]([S:18](=[O:19])[c:20]2[cH:21][cH:22][c:23]([CH3:24])[cH:25][cH:26]2)[C:27]1=[O:28]>>[CH3:1][O:2][C:3]12[CH2:4][CH:5]=[C:6]3[CH2:7][CH2:8][CH2:9][CH2:10][CH:11]3[CH:12]1[C:13](=[O:14])[C:15]([CH3:16])=[C:17]([S:18](=[O:19])[c:20]1[cH:21][cH:22][c:23]([CH3:24])[cH:25][cH:26]1)[C:27]2=[O:28],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
621,[CH2:4]=[CH:5][C:6]1=[CH:17][CH2:16][CH:9]([c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)[O:8][CH2:7]1.[CH3:1][O:2][C:3]1=[CH:18][C:19](=[O:20])[C:21]([CH3:22])=[C:23]([S:24](=[O:25])[c:26]2[cH:27][cH:28][c:29]([CH3:30])[cH:31][cH:32]2)[C:33]1=[O:34]>>[CH3:1][O:2][C:3]12[CH2:4][CH:5]=[C:6]3[CH2:7][O:8][CH:9]([c:10]4[cH:11][cH:12][cH:13][cH:14][cH:15]4)[CH2:16][CH:17]3[CH:18]1[C:19](=[O:20])[C:21]([CH3:22])=[C:23]([S:24](=[O:25])[c:26]1[cH:27][cH:28][c:29]([CH3:30])[cH:31][cH:32]1)[C:33]2=[O:34],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
622,[CH:9]([C:20]1=[CH:21][CH2:10][CH:11]([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[O:18][CH2:19]1)=[CH2:22].[CH3:1][O:2][C:3]1=[CH:4][C:5](=[O:6])[C:7]([CH3:8])=[C:23]([S:24](=[O:25])[c:26]2[cH:27][cH:28][c:29]([CH3:30])[cH:31][cH:32]2)[C:33]1=[O:34]>>[CH3:1][O:2][C:3]1=[CH:4][C:5](=[O:6])[C:7]2([CH3:8])[CH:9]3[CH2:10][CH:11]([c:12]4[cH:13][cH:14][cH:15][cH:16][cH:17]4)[O:18][CH2:19][C:20]3=[CH:21][CH2:22][C:23]2([S:24](=[O:25])[c:26]2[cH:27][cH:28][c:29]([CH3:30])[cH:31][cH:32]2)[C:33]1=[O:34],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
623,[CH2:21]=[CH:22][C:23]1=[CH:34][CH2:33][CH:26]([c:27]2[cH:28][cH:29][cH:30][cH:31][cH:32]2)[O:25][CH2:24]1.[CH3:1][O:2][C:3]1=[CH:20][C:18](=[O:19])[C:16]([CH3:17])=[C:6]([S:7](=[O:8])[c:9]2[cH:10][cH:11][c:12]([CH3:13])[cH:14][cH:15]2)[C:4]1=[O:5]>>[CH3:1][O:2][C:3]12[C:4](=[O:5])[C:6]([S:7](=[O:8])[c:9]3[cH:10][cH:11][c:12]([CH3:13])[cH:14][cH:15]3)=[C:16]([CH3:17])[C:18](=[O:19])[CH:20]1[CH2:21][CH:22]=[C:23]1[CH2:24][O:25][CH:26]([c:27]3[cH:28][cH:29][cH:30][cH:31][cH:32]3)[CH2:33][CH:34]21,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
624,[CH2:9]=[CH:10][C:11]1=[CH:22][CH2:21][CH:14]([c:15]2[cH:16][cH:17][cH:18][cH:19][cH:20]2)[O:13][CH2:12]1.[CH3:1][O:2][C:3]1=[CH:4][C:5](=[O:6])[C:7]([CH3:8])=[C:23]([S:24](=[O:25])[c:26]2[cH:27][cH:28][c:29]([CH3:30])[cH:31][cH:32]2)[C:33]1=[O:34]>>[CH3:1][O:2][C:3]1=[CH:4][C:5](=[O:6])[C:7]2([CH3:8])[CH2:9][CH:10]=[C:11]3[CH2:12][O:13][CH:14]([c:15]4[cH:16][cH:17][cH:18][cH:19][cH:20]4)[CH2:21][CH:22]3[C:23]2([S:24](=[O:25])[c:26]2[cH:27][cH:28][c:29]([CH3:30])[cH:31][cH:32]2)[C:33]1=[O:34],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
625,[CH2:9]=[CH:10][C:11]1=[CH:21][CH2:20][CH:14]([c:15]2[cH:16][cH:17][cH:18][o:19]2)[O:13][CH2:12]1.[CH3:1][O:2][C:3]1=[CH:4][C:5](=[O:6])[C:7]([CH3:8])=[C:22]([S:23](=[O:24])[c:25]2[cH:26][cH:27][c:28]([CH3:29])[cH:30][cH:31]2)[C:32]1=[O:33]>>[CH3:1][O:2][C:3]1=[CH:4][C:5](=[O:6])[C:7]2([CH3:8])[CH2:9][CH:10]=[C:11]3[CH2:12][O:13][CH:14]([c:15]4[cH:16][cH:17][cH:18][o:19]4)[CH2:20][CH:21]3[C:22]2([S:23](=[O:24])[c:25]2[cH:26][cH:27][c:28]([CH3:29])[cH:30][cH:31]2)[C:32]1=[O:33],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
626,[CH2:21]=[CH:22][C:23]1=[CH:33][CH2:32][CH:26]([c:27]2[cH:28][cH:29][cH:30][o:31]2)[O:25][CH2:24]1.[CH3:1][O:2][C:3]1=[CH:20][C:18](=[O:19])[C:16]([CH3:17])=[C:6]([S:7](=[O:8])[c:9]2[cH:10][cH:11][c:12]([CH3:13])[cH:14][cH:15]2)[C:4]1=[O:5]>>[CH3:1][O:2][C:3]12[C:4](=[O:5])[C:6]([S:7](=[O:8])[c:9]3[cH:10][cH:11][c:12]([CH3:13])[cH:14][cH:15]3)=[C:16]([CH3:17])[C:18](=[O:19])[CH:20]1[CH2:21][CH:22]=[C:23]1[CH2:24][O:25][CH:26]([c:27]3[cH:28][cH:29][cH:30][o:31]3)[CH2:32][CH:33]21,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
627,[CH:9]1=[C:19]([CH:20]=[CH2:21])[CH2:18][O:17][CH:11]([c:12]2[cH:13][cH:14][cH:15][o:16]2)[CH2:10]1.[CH3:1][O:2][C:3]1=[CH:4][C:5](=[O:6])[C:7]([CH3:8])=[C:22]([S:23](=[O:24])[c:25]2[cH:26][cH:27][c:28]([CH3:29])[cH:30][cH:31]2)[C:32]1=[O:33]>>[CH3:1][O:2][C:3]1=[CH:4][C:5](=[O:6])[C:7]2([CH3:8])[CH:9]3[CH2:10][CH:11]([c:12]4[cH:13][cH:14][cH:15][o:16]4)[O:17][CH2:18][C:19]3=[CH:20][CH2:21][C:22]2([S:23](=[O:24])[c:25]2[cH:26][cH:27][c:28]([CH3:29])[cH:30][cH:31]2)[C:32]1=[O:33],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
628,[CH2:4]=[CH:5][C:6]1=[CH:16][CH2:15][CH:9]([c:10]2[cH:11][cH:12][cH:13][o:14]2)[O:8][CH2:7]1.[CH3:1][O:2][C:3]1=[CH:17][C:18](=[O:19])[C:20]([CH3:21])=[C:22]([S:23](=[O:24])[c:25]2[cH:26][cH:27][c:28]([CH3:29])[cH:30][cH:31]2)[C:32]1=[O:33]>>[CH3:1][O:2][C:3]12[CH2:4][CH:5]=[C:6]3[CH2:7][O:8][CH:9]([c:10]4[cH:11][cH:12][cH:13][o:14]4)[CH2:15][CH:16]3[CH:17]1[C:18](=[O:19])[C:20]([CH3:21])=[C:22]([S:23](=[O:24])[c:25]1[cH:26][cH:27][c:28]([CH3:29])[cH:30][cH:31]1)[C:32]2=[O:33],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
629,[CH3:1][CH2:2][CH2:3][CH2:4][O:5][CH:6]=[CH2:7].[CH:8]1=[C:9]([Cl:10])[CH:11]=[CH:12][C:13](=[O:14])[C:15]1([O:16][CH3:17])[O:18][CH3:19]>>[CH3:1][CH2:2][CH2:3][CH2:4][O:5][CH:6]1[CH2:7][CH:8]2[C:9]([Cl:10])=[CH:11][CH:12]1[C:13](=[O:14])[C:15]2([O:16][CH3:17])[O:18][CH3:19],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
630,[CH3:1][CH2:2][CH2:3][CH2:4][O:5][CH:6]=[CH2:7].[CH:8]1=[CH:9][C:10]([Cl:11])=[CH:12][C:13]([O:14][CH3:15])([O:16][CH3:17])[C:18]1=[O:19]>>[CH3:1][CH2:2][CH2:3][CH2:4][O:5][CH:6]1[CH2:7][CH:8]2[CH:9]=[C:10]([Cl:11])[CH:12]1[C:13]([O:14][CH3:15])([O:16][CH3:17])[C:18]2=[O:19],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
631,[CH3:1][CH2:2][O:3][CH:4]=[CH2:5].[CH:6]1=[C:7]([Cl:8])[CH:9]=[CH:10][C:11](=[O:12])[C:13]1([O:14][CH3:15])[O:16][CH3:17]>>[CH3:1][CH2:2][O:3][CH:4]1[CH2:5][CH:6]2[C:7]([Cl:8])=[CH:9][CH:10]1[C:11](=[O:12])[C:13]2([O:14][CH3:15])[O:16][CH3:17],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
632,[CH3:1][CH2:2][O:3][CH:4]=[CH2:5].[CH:6]1=[CH:7][C:8]([Cl:9])=[CH:10][C:11]([O:12][CH3:13])([O:14][CH3:15])[C:16]1=[O:17]>>[CH3:1][CH2:2][O:3][CH:4]1[CH2:5][CH:6]2[CH:7]=[C:8]([Cl:9])[CH:10]1[C:11]([O:12][CH3:13])([O:14][CH3:15])[C:16]2=[O:17],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
633,[CH2:13]=[CH:14][S:15][c:16]1[cH:17][cH:18][cH:19][cH:20][cH:21]1.[CH3:1][O:2][C:3]1([O:4][CH3:5])[C:6](=[O:7])[CH:8]=[CH:9][C:10]([Cl:11])=[CH:12]1>>[CH3:1][O:2][C:3]1([O:4][CH3:5])[C:6](=[O:7])[CH:8]2[CH:9]=[C:10]([Cl:11])[CH:12]1[CH2:13][CH:14]2[S:15][c:16]1[cH:17][cH:18][cH:19][cH:20][cH:21]1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
634,[CH:13]([S:14][c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1)=[CH2:21].[CH3:1][O:2][C:3]1([O:4][CH3:5])[C:6](=[O:7])[CH:8]=[CH:9][C:10]([Cl:11])=[CH:12]1>>[CH3:1][O:2][C:3]1([O:4][CH3:5])[C:6](=[O:7])[CH:8]2[CH:9]=[C:10]([Cl:11])[CH:12]1[CH:13]([S:14][c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1)[CH2:21]2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
635,[CH3:1][CH2:2][CH2:3][CH2:4][O:5][CH:6]=[CH2:7].[CH:8]1=[C:9]([I:10])[CH:11]=[CH:12][C:13](=[O:14])[C:15]1([O:16][CH3:17])[O:18][CH3:19]>>[CH3:1][CH2:2][CH2:3][CH2:4][O:5][CH:6]1[CH2:7][CH:8]2[C:9]([I:10])=[CH:11][CH:12]1[C:13](=[O:14])[C:15]2([O:16][CH3:17])[O:18][CH3:19],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
